pickup_datetime,tempm,tempi,dewptm,dewpti,hum,wspdm,wspdi,wgustm,wgusti,wdird,wdire,vism,visi,pressurem,pressurei,windchillm,windchilli,heatindexm,heatindexi,precipm,precipi,conds,icon,fog,rain,snow,hail,thunder,tornado
2018-01-10 02:00:00,13.3,55.9,11.7,53.1,90.0,11.1,6.9,,,0,Variable,16.1,10.0,1023.7,30.23,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-10 03:00:00,13.3,55.9,11.7,53.1,90.0,13.0,8.1,,,60,ENE,16.1,10.0,1022.8,30.21,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-10 04:13:00,13.3,55.9,11.7,53.1,90.0,7.4,4.6,,,0,Variable,12.9,8.0,1023.6,30.23,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-10 04:00:00,13.3,55.9,11.7,53.1,90.0,13.0,8.1,29.6,18.4,40,NE,16.1,10.0,1022.9,30.21,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-10 05:34:00,13.9,57.0,11.7,53.1,87.0,18.5,11.5,25.9,16.1,60,ENE,16.1,10.0,1023.9,30.24,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-10 05:00:00,13.9,57.0,11.7,53.1,87.0,11.1,6.9,29.6,18.4,0,Variable,14.5,9.0,1023.1,30.22,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-10 06:35:00,13.9,57.0,11.7,53.1,87.0,9.3,5.8,25.9,16.1,0,Variable,16.1,10.0,1023.9,30.24,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-10 06:00:00,13.9,57.0,11.7,53.1,87.0,14.8,9.2,,,60,ENE,16.1,10.0,1023.1,30.22,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-10 07:00:00,13.9,57.0,12.2,54.0,89.0,14.8,9.2,,,50,NE,11.3,7.0,1023.4,30.22,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-10 08:00:00,14.4,57.9,12.2,54.0,87.0,13.0,8.1,,,60,ENE,14.5,9.0,1023.6,30.23,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-10 09:00:00,15.0,59.0,12.2,54.0,83.0,16.7,10.4,29.6,18.4,50,NE,16.1,10.0,1023.3,30.22,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-10 10:19:00,15.0,59.0,12.8,55.0,87.0,16.7,10.4,,,50,NE,16.1,10.0,1023.9,30.24,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-10 10:00:00,15.6,60.1,12.2,54.0,80.0,7.4,4.6,,,0,Variable,16.1,10.0,1023.0,30.21,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-10 11:00:00,15.6,60.1,12.8,55.0,83.0,16.7,10.4,,,70,ENE,14.5,9.0,1022.8,30.21,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-10 12:00:00,16.1,61.0,13.3,55.9,83.0,18.5,11.5,25.9,16.1,70,ENE,12.9,8.0,1022.6,30.2,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-10 13:00:00,16.1,61.0,13.3,55.9,83.0,,,,,0,North,16.1,10.0,1022.1,30.19,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-10 14:00:00,16.1,61.0,13.3,55.9,83.0,7.4,4.6,,,80,East,16.1,10.0,1021.7,30.17,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-10 15:00:00,16.7,62.1,13.3,55.9,80.0,11.1,6.9,,,0,Variable,16.1,10.0,1021.5,30.17,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-10 16:00:00,16.1,61.0,13.3,55.9,83.0,11.1,6.9,25.9,16.1,70,ENE,16.1,10.0,1020.7,30.14,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-10 17:00:00,16.1,61.0,13.3,55.9,83.0,13.0,8.1,,,50,NE,16.1,10.0,1020.7,30.14,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-10 18:00:00,16.1,61.0,12.8,55.0,81.0,11.1,6.9,,,50,NE,16.1,10.0,1020.8,30.15,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-10 19:00:00,15.6,60.1,12.8,55.0,83.0,13.0,8.1,27.8,17.3,70,ENE,16.1,10.0,1020.7,30.14,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-10 20:00:00,15.6,60.1,12.8,55.0,83.0,13.0,8.1,,,60,ENE,16.1,10.0,1020.7,30.14,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-10 21:00:00,15.6,60.1,12.8,55.0,83.0,13.0,8.1,,,70,ENE,16.1,10.0,1020.6,30.14,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-10 22:00:00,15.0,59.0,12.8,55.0,87.0,16.7,10.4,,,70,ENE,8.0,5.0,1020.6,30.14,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-10 23:02:00,15.0,59.0,12.8,55.0,87.0,7.4,4.6,,,0,Variable,8.0,5.0,1021.6,30.17,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-10 23:00:00,14.4,57.9,12.8,55.0,90.0,9.3,5.8,,,0,Variable,9.7,6.0,1020.6,30.14,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-11 00:00:00,7.2,45.0,-0.6,30.9,58.0,7.4,4.6,,,20,NNE,16.1,10.0,1026.5,30.32,5.9,42.6,,,,,Clear,clear,0,0,0,0,0,0
2018-01-11 01:00:00,6.7,44.1,0.0,32.0,63.0,5.6,3.5,,,30,NNE,16.1,10.0,1026.6,30.32,5.8,42.5,,,,,Clear,clear,0,0,0,0,0,0
2018-01-11 02:00:00,6.0,42.8,1.0,33.8,70.0,9.3,5.8,,,70,ENE,16.1,10.0,1027.7,30.35,4.0,39.3,,,,,Clear,clear,0,0,0,0,0,0
2018-01-11 03:00:00,6.1,43.0,1.1,34.0,71.0,0.0,0.0,,,0,North,16.1,10.0,1027.0,30.33,,,,,,,Clear,clear,0,0,0,0,0,0
2018-01-11 04:00:00,5.0,41.0,1.7,35.1,79.0,7.4,4.6,,,30,NNE,16.1,10.0,1027.4,30.34,3.3,38.0,,,,,Clear,clear,0,0,0,0,0,0
2018-01-11 05:00:00,4.4,39.9,1.7,35.1,83.0,0.0,0.0,,,0,North,16.1,10.0,1027.8,30.35,,,,,,,Clear,clear,0,0,0,0,0,0
2018-01-11 06:00:00,5.0,41.0,1.7,35.1,79.0,0.0,0.0,,,0,North,16.1,10.0,1027.6,30.35,,,,,,,Clear,clear,0,0,0,0,0,0
2018-01-11 07:00:00,6.1,43.0,2.8,37.0,80.0,5.6,3.5,,,30,NNE,16.1,10.0,1028.1,30.36,5.2,41.3,,,,,Clear,clear,0,0,0,0,0,0
2018-01-11 08:00:00,7.8,46.0,3.9,39.0,76.0,0.0,0.0,,,0,North,16.1,10.0,1028.7,30.38,,,,,,,Clear,clear,0,0,0,0,0,0
2018-01-11 09:00:00,8.9,48.0,3.9,39.0,71.0,5.6,3.5,,,70,ENE,16.1,10.0,1028.8,30.38,,,,,,,Clear,clear,0,0,0,0,0,0
2018-01-11 10:00:00,10.0,50.0,3.9,39.0,66.0,7.4,4.6,,,60,ENE,16.1,10.0,1028.7,30.38,,,,,,,Clear,clear,0,0,0,0,0,0
2018-01-11 11:00:00,11.7,53.1,5.0,41.0,64.0,7.4,4.6,,,0,Variable,16.1,10.0,1028.7,30.38,,,,,,,Scattered Clouds,partlycloudy,0,0,0,0,0,0
2018-01-11 11:58:00,12.2,54.0,5.6,42.1,64.0,5.6,3.5,,,0,Variable,16.1,10.0,1029.3,30.4,,,,,,,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
2018-01-11 12:29:00,13.3,55.9,4.4,39.9,55.0,0.0,0.0,,,0,North,16.1,10.0,1029.0,30.39,,,,,,,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
2018-01-11 12:00:00,13.3,55.9,3.9,39.0,53.0,5.6,3.5,,,0,Variable,16.1,10.0,1028.0,30.36,,,,,,,Scattered Clouds,partlycloudy,0,0,0,0,0,0
2018-01-11 13:00:00,13.9,57.0,4.4,39.9,53.0,5.6,3.5,,,0,Variable,16.1,10.0,1027.3,30.34,,,,,,,Clear,clear,0,0,0,0,0,0
2018-01-11 14:00:00,14.4,57.9,4.4,39.9,51.0,7.4,4.6,,,0,Variable,16.1,10.0,1026.6,30.32,,,,,,,Clear,clear,0,0,0,0,0,0
2018-01-11 15:00:00,14.4,57.9,5.0,41.0,53.0,11.1,6.9,,,0,Variable,16.1,10.0,1026.3,30.31,,,,,,,Clear,clear,0,0,0,0,0,0
2018-01-11 16:00:00,13.3,55.9,6.1,43.0,62.0,5.6,3.5,,,0,Variable,16.1,10.0,1026.3,30.31,,,,,,,Scattered Clouds,partlycloudy,0,0,0,0,0,0
2018-01-11 17:00:00,13.3,55.9,5.6,42.1,60.0,,,,,0,North,16.1,10.0,1026.4,30.31,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-11 18:00:00,12.2,54.0,6.1,43.0,66.0,5.6,3.5,,,170,South,16.1,10.0,1026.4,30.31,,,,,,,Clear,clear,0,0,0,0,0,0
2018-01-11 19:00:00,12.8,55.0,7.2,45.0,69.0,0.0,0.0,,,0,North,16.1,10.0,1026.3,30.31,,,,,,,Clear,clear,0,0,0,0,0,0
2018-01-11 20:00:00,12.8,55.0,7.2,45.0,69.0,5.6,3.5,,,0,Variable,16.1,10.0,1026.2,30.31,,,,,,,Clear,clear,0,0,0,0,0,0
2018-01-11 21:00:00,12.2,54.0,7.2,45.0,72.0,0.0,0.0,,,0,North,16.1,10.0,1026.2,30.31,,,,,,,Clear,clear,0,0,0,0,0,0
2018-01-11 22:00:00,12.8,55.0,7.2,45.0,69.0,5.6,3.5,,,240,WSW,16.1,10.0,1026.3,30.31,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-11 23:00:00,13.3,55.9,7.2,45.0,67.0,7.4,4.6,,,0,Variable,16.1,10.0,1026.0,30.3,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-12 00:00:00,11.1,52.0,10.6,51.1,97.0,9.3,5.8,,,0,Variable,3.2,2.0,998.3,29.48,,,,,1.3,0.05,Rain,rain,0,1,0,0,0,0
2018-01-12 01:09:00,11.1,52.0,10.6,51.1,97.0,0.0,0.0,,,0,North,6.4,4.0,998.5,29.49,,,,,0.3,0.01,Overcast,cloudy,0,0,0,0,0,0
2018-01-12 01:24:00,11.1,52.0,10.6,51.1,97.0,0.0,0.0,,,0,North,3.2,2.0,998.9,29.5,,,,,0.3,0.01,Overcast,cloudy,0,0,0,0,0,0
2018-01-12 01:31:00,11.1,52.0,10.6,51.1,97.0,5.6,3.5,,,280,West,2.4,1.5,999.2,29.51,,,,,0.3,0.01,Overcast,cloudy,0,0,0,0,0,0
2018-01-12 01:00:00,11.1,52.0,10.6,51.1,97.0,0.0,0.0,,,0,North,4.0,2.5,998.3,29.48,,,,,0.3,0.01,Overcast,cloudy,0,0,0,0,0,0
2018-01-12 02:00:00,11.1,52.0,10.6,51.1,97.0,0.0,0.0,,,0,North,4.8,3.0,998.9,29.5,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-12 02:10:00,11.1,52.0,10.6,51.1,97.0,0.0,0.0,,,0,North,2.8,1.8,998.5,29.49,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-12 02:20:00,11.1,52.0,10.6,51.1,97.0,0.0,0.0,,,0,North,2.8,1.8,998.2,29.48,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-12 02:41:00,11.1,52.0,10.6,51.1,97.0,7.4,4.6,,,310,NW,4.0,2.5,998.2,29.48,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-12 02:49:00,11.0,51.8,10.0,50.0,94.0,7.4,4.6,,,310,NW,4.8,3.0,998.2,29.48,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-12 02:00:00,10.6,51.1,10.0,50.0,96.0,9.3,5.8,,,300,WNW,4.8,3.0,997.6,29.46,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-12 03:24:00,11.1,52.0,10.6,51.1,97.0,0.0,0.0,,,0,North,8.0,5.0,998.9,29.5,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-12 03:46:00,11.0,51.8,10.0,50.0,94.0,,,,,0,North,12.9,8.0,998.9,29.5,,,,,,,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
2018-01-12 03:00:00,11.1,52.0,10.6,51.1,97.0,11.1,6.9,,,280,West,14.5,9.0,998.1,29.48,,,,,,,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
2018-01-12 03:55:00,11.1,52.0,10.0,50.0,93.0,9.3,5.8,,,0,Variable,16.1,10.0,998.9,29.5,,,,,,,Scattered Clouds,partlycloudy,0,0,0,0,0,0
2018-01-12 04:00:00,11.1,52.0,8.9,48.0,86.0,7.4,4.6,,,0,Variable,16.1,10.0,999.9,29.53,,,,,0.0,0.0,Light Rain,rain,0,1,0,0,0,0
2018-01-12 05:00:00,10.6,51.1,8.3,46.9,86.0,7.4,4.6,,,280,West,16.1,10.0,1000.8,29.56,,,,,0.3,0.01,Partly Cloudy,partlycloudy,0,0,0,0,0,0
2018-01-12 06:00:00,10.6,51.1,7.8,46.0,83.0,9.3,5.8,,,0,Variable,16.1,10.0,1001.8,29.59,,,,,,,Clear,clear,0,0,0,0,0,0
2018-01-12 07:00:00,11.1,52.0,7.8,46.0,80.0,9.3,5.8,,,280,West,16.1,10.0,1002.6,29.61,,,,,,,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
2018-01-12 08:00:00,11.1,52.0,5.0,41.0,66.0,14.8,9.2,29.6,18.4,260,West,16.1,10.0,1003.3,29.63,,,,,,,Clear,clear,0,0,0,0,0,0
2018-01-12 09:00:00,11.7,53.1,3.3,37.9,57.0,16.7,10.4,35.2,21.9,280,West,16.1,10.0,1004.2,29.66,,,,,,,Partly Cloudy,partlycloudy,0,0,0,0,0,0
2018-01-12 10:00:00,11.7,53.1,2.2,36.0,52.0,,,,,0,North,16.1,10.0,1003.9,29.65,,,,,,,Partly Cloudy,partlycloudy,0,0,0,0,0,0
2018-01-12 11:00:00,11.7,53.1,1.7,35.1,50.0,,,,,0,North,16.1,10.0,1003.7,29.64,,,,,,,Clear,clear,0,0,0,0,0,0
2018-01-12 12:00:00,11.1,52.0,0.6,33.1,49.0,7.4,4.6,33.3,20.7,0,Variable,16.1,10.0,1003.9,29.65,,,,,,,Partly Cloudy,partlycloudy,0,0,0,0,0,0
2018-01-12 13:00:00,10.6,51.1,0.0,32.0,48.0,24.1,15.0,53.7,33.4,280,West,16.1,10.0,1004.3,29.66,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-12 14:00:00,10.0,50.0,-0.6,30.9,48.0,13.0,8.1,42.6,26.5,290,WNW,16.1,10.0,1005.2,29.69,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-12 15:00:00,10.0,50.0,-1.1,30.0,46.0,24.1,15.0,38.9,24.2,290,WNW,16.1,10.0,1005.8,29.7,,,,,,,Overcast,cloudy,0,0,0,0,0,0
